X,Temp(C),X,Heart rate(bpm),X,QI
12/14/18 4:09,20.77,12/14/18 4:09,100,12/14/18 4:09,0
12/14/18 4:12,20.74,12/14/18 4:12,105,12/14/18 4:12,0
12/14/18 4:15,20.74,12/14/18 4:15,96,12/14/18 4:15,0
12/14/18 4:18,20.74,12/14/18 4:18,96,12/14/18 4:18,0
12/14/18 4:21,20.74,12/14/18 4:21,93,12/14/18 4:21,0
12/14/18 4:24,20.71,12/14/18 4:24,98,12/14/18 4:24,3
12/14/18 4:27,20.69,12/14/18 4:27,109,12/14/18 4:27,2
12/14/18 4:30,20.69,12/14/18 4:30,96,12/14/18 4:30,0
12/14/18 4:33,20.66,12/14/18 4:33,95,12/14/18 4:33,0
12/14/18 4:36,20.63,12/14/18 4:36,95,12/14/18 4:36,0
12/14/18 4:39,20.63,12/14/18 4:39,92,12/14/18 4:39,1
12/14/18 4:42,20.63,12/14/18 4:42,93,12/14/18 4:42,0
12/14/18 4:45,20.6,12/14/18 4:45,92,12/14/18 4:45,0
12/14/18 4:48,20.55,12/14/18 4:48,93,12/14/18 4:48,0
12/14/18 4:51,20.55,12/14/18 4:51,93,12/14/18 4:51,0
12/14/18 4:54,20.58,12/14/18 4:54,90,12/14/18 4:54,0
12/14/18 4:57,20.55,12/14/18 4:57,100,12/14/18 4:57,0
12/14/18 5:00,20.52,12/14/18 5:00,53,12/14/18 5:00,2
12/14/18 5:03,20.52,12/14/18 5:03,101,12/14/18 5:03,0
12/14/18 5:06,20.52,12/14/18 5:06,95,12/14/18 5:06,1
12/14/18 5:09,20.52,12/14/18 5:09,98,12/14/18 5:09,0
12/14/18 5:12,20.52,12/14/18 5:12,100,12/14/18 5:12,0
12/14/18 5:15,20.52,12/14/18 5:15,100,12/14/18 5:15,0
12/14/18 5:18,20.52,12/14/18 5:18,105,12/14/18 5:18,2
12/14/18 5:21,20.52,12/14/18 5:21,54,12/14/18 5:21,1
12/14/18 5:24,20.52,12/14/18 5:24,107,12/14/18 5:24,0
12/14/18 5:27,20.52,12/14/18 5:27,95,12/14/18 5:27,0
12/14/18 5:30,20.52,12/14/18 5:30,95,12/14/18 5:30,0
12/14/18 5:33,20.63,12/14/18 5:33,100,12/14/18 5:33,0
12/14/18 5:36,20.63,12/14/18 5:36,105,12/14/18 5:36,0
12/14/18 5:39,20.63,12/14/18 5:39,103,12/14/18 5:39,0
12/14/18 5:42,20.63,12/14/18 5:42,111,12/14/18 5:42,0
12/14/18 5:45,20.63,12/14/18 5:45,105,12/14/18 5:45,2
12/14/18 5:48,20.63,12/14/18 5:48,105,12/14/18 5:48,0
12/14/18 5:51,20.63,12/14/18 5:51,100,12/14/18 5:51,0
12/14/18 5:54,20.63,12/14/18 5:54,96,12/14/18 5:54,0
12/14/18 5:57,20.69,12/14/18 5:57,100,12/14/18 5:57,0
12/14/18 6:00,20.74,12/14/18 6:00,105,12/14/18 6:00,1
12/14/18 6:03,20.74,12/14/18 6:03,52,12/14/18 6:03,2
12/14/18 6:06,20.74,12/14/18 6:06,107,12/14/18 6:06,0
12/14/18 6:09,20.74,12/14/18 6:09,103,12/14/18 6:09,0
12/14/18 6:12,20.74,12/14/18 6:12,95,12/14/18 6:12,2
12/14/18 6:15,20.74,12/14/18 6:15,95,12/14/18 6:15,0
12/14/18 6:18,20.74,12/14/18 6:18,101,12/14/18 6:18,0
12/14/18 6:21,20.77,12/14/18 6:21,55,12/14/18 6:21,2
12/14/18 6:24,20.85,12/14/18 6:24,113,12/14/18 6:24,2
12/14/18 6:27,20.85,12/14/18 6:27,109,12/14/18 6:27,1
12/14/18 6:30,20.82,12/14/18 6:30,107,12/14/18 6:30,0
12/14/18 6:33,20.74,12/14/18 6:33,103,12/14/18 6:33,0
12/14/18 6:36,20.74,12/14/18 6:36,98,12/14/18 6:36,0
12/14/18 6:39,20.74,12/14/18 6:39,98,12/14/18 6:39,0
12/14/18 6:42,20.74,12/14/18 6:42,103,12/14/18 6:42,0
12/14/18 6:45,20.74,12/14/18 6:45,103,12/14/18 6:45,0
12/14/18 6:48,20.74,12/14/18 6:48,96,12/14/18 6:48,0
12/14/18 6:51,20.74,12/14/18 6:51,96,12/14/18 6:51,0
12/14/18 6:54,20.63,12/14/18 6:54,93,12/14/18 6:54,0
12/14/18 6:57,20.63,12/14/18 6:57,95,12/14/18 6:57,0
12/14/18 7:00,20.52,12/14/18 7:00,95,12/14/18 7:00,0
12/14/18 7:03,20.52,12/14/18 7:03,92,12/14/18 7:03,0
12/14/18 7:06,20.52,12/14/18 7:06,100,12/14/18 7:06,0
12/14/18 7:09,20.6,12/14/18 7:09,107,12/14/18 7:09,0
12/14/18 7:12,20.63,12/14/18 7:12,107,12/14/18 7:12,2
12/14/18 7:15,20.63,12/14/18 7:15,101,12/14/18 7:15,0
12/14/18 7:18,20.63,12/14/18 7:18,95,12/14/18 7:18,0
12/14/18 7:21,20.63,12/14/18 7:21,92,12/14/18 7:21,0
12/14/18 7:24,20.63,12/14/18 7:24,92,12/14/18 7:24,0
12/14/18 7:27,20.63,12/14/18 7:27,103,12/14/18 7:27,0
12/14/18 7:30,20.63,12/14/18 7:30,101,12/14/18 7:30,0
12/14/18 7:33,20.74,12/14/18 7:33,98,12/14/18 7:33,2
12/14/18 7:36,20.74,12/14/18 7:36,98,12/14/18 7:36,0
12/14/18 7:39,20.74,12/14/18 7:39,93,12/14/18 7:39,0
12/14/18 7:42,20.74,12/14/18 7:42,103,12/14/18 7:42,0
12/14/18 7:45,20.74,12/14/18 7:45,95,12/14/18 7:45,2
12/14/18 7:48,20.74,12/14/18 7:48,98,12/14/18 7:48,0
12/14/18 7:51,20.79,12/14/18 7:51,103,12/14/18 7:51,0
12/14/18 7:54,20.85,12/14/18 7:54,113,12/14/18 7:54,0
12/14/18 7:57,20.85,12/14/18 7:57,109,12/14/18 7:57,0
12/14/18 8:00,20.85,12/14/18 8:00,111,12/14/18 8:00,0
12/14/18 8:03,20.85,12/14/18 8:03,105,12/14/18 8:03,0
12/14/18 8:06,20.85,12/14/18 8:06,109,12/14/18 8:06,0
12/14/18 8:09,20.85,12/14/18 8:09,109,12/14/18 8:09,1
12/14/18 8:12,20.85,12/14/18 8:12,113,12/14/18 8:12,0
12/14/18 8:15,20.85,12/14/18 8:15,107,12/14/18 8:15,0
